date,commodity,open,high,low,close,volume
2013-10-14,Wheat,691.25,696.5,686.25,692.5,32946
2013-10-15,Corn,436.5,444.0,436.0,443.5,132993
2013-10-15,Soybean,1271.0,1276.75,1264.25,1267.0,92847
2013-10-15,Wheat,691.75,693.5,685.25,685.75,34749
2013-10-16,Corn,443.0,446.0,439.0,442.75,120313
2013-10-16,Soybean,1267.0,1279.5,1266.0,1276.5,119977
2013-10-16,Wheat,686.0,688.0,678.25,681.5,43387
2013-10-17,Corn,442.0,446.5,441.5,443.0,109641
2013-10-17,Soybean,1276.25,1296.0,1274.75,1293.25,131533
2013-10-17,Wheat,681.25,693.25,680.5,686.0,55407
2013-10-18,Corn,442.5,447.75,440.75,441.5,113287
2013-10-18,Soybean,1291.25,1301.5,1287.5,1291.25,113246
2013-10-18,Wheat,685.75,706.5,685.75,705.75,71336
2013-10-21,Corn,440.5,444.5,438.0,444.0,105735
2013-10-21,Soybean,1289.0,1304.0,1288.5,1303.25,99173
2013-10-21,Wheat,706.5,711.25,694.0,699.75,63582
2013-10-22,Corn,443.25,444.5,437.5,438.25,94419
2013-10-22,Soybean,1300.75,1305.5,1292.0,1302.25,117953
2013-10-22,Wheat,699.75,704.5,696.0,700.75,32966
2013-10-23,Corn,438.0,446.25,437.5,442.75,154657
2013-10-23,Soybean,1299.0,1318.75,1296.75,1310.0,139166
2013-10-23,Wheat,701.25,710.5,699.5,701.75,40363
2013-10-24,Corn,442.0,444.5,438.5,440.25,145523
2013-10-24,Soybean,1309.0,1318.0,1306.0,1309.75,111457
2013-10-24,Wheat,701.75,708.0,696.0,696.5,41986
2013-10-25,Corn,440.0,442.0,439.5,440.0,114537
2013-10-25,Soybean,1309.0,1312.75,1299.25,1300.0,104191
2013-10-25,Wheat,697.0,702.0,690.25,690.75,41734
2013-10-28,Corn,439.0,440.0,430.25,430.75,197956
2013-10-28,Soybean,1300.0,1301.25,1270.25,1271.25,124280
2013-10-28,Wheat,690.0,691.25,680.75,681.0,44543
2013-10-29,Corn,430.25,434.0,428.25,432.0,160427
2013-10-29,Soybean,1270.0,1280.5,1268.0,1279.0,95488
2013-10-29,Wheat,680.5,684.75,676.25,681.25,53625
2013-10-30,Corn,431.5,435.0,429.5,430.25,145107
2013-10-30,Soybean,1279.0,1292.5,1279.0,1287.5,72297
2013-10-30,Wheat,684.75,688.5,674.0,675.0,43792
2013-10-31,Corn,430.0,436.25,427.0,428.25,226896
2013-10-31,Soybean,1287.0,1300.0,1279.5,1280.25,25853
2013-10-31,Wheat,675.0,677.0,667.0,667.5,77503
2013-11-01,Corn,427.75,429.75,425.75,427.25,175603
2013-11-01,Soybean,1280.0,1285.0,1265.0,1266.0,14331
2013-11-01,Wheat,667.5,672.25,664.5,667.75,65415
2013-11-04,Corn,426.25,428.75,425.25,426.25,154961
2013-11-04,Soybean,1263.0,1271.25,1260.0,1264.0,13883
2013-11-04,Wheat,665.75,671.5,662.0,662.75,41081
2013-11-05,Corn,425.5,427.0,424.0,425.0,173087
2013-11-05,Soybean,1264.75,1271.75,1255.0,1259.25,4988
2013-11-05,Wheat,662.5,665.25,655.0,656.0,54784
2013-11-06,Corn,424.5,426.0,420.75,421.25,203384
2013-11-06,Soybean,1259.0,1269.75,1258.5,1263.0,3332
2013-11-06,Wheat,657.25,660.5,652.25,653.25,57175
2013-11-07,Corn,421.0,424.25,420.0,420.5,240006
2013-11-07,Soybean,1263.0,1289.5,1262.5,1278.75,2509
2013-11-07,Wheat,653.5,657.5,652.25,653.0,66635
2013-11-08,Corn,419.5,429.5,415.5,426.75,367855
2013-11-08,Soybean,1277.25,1306.0,1274.75,1306.0,1957
2013-11-08,Wheat,653.0,658.5,644.0,649.75,87243
2013-11-11,Corn,427.25,437.25,427.25,434.75,256555
2013-11-11,Soybean,1305.0,1312.0,1296.0,1308.0,1942
2013-11-11,Wheat,651.0,659.5,645.75,646.25,103818
2013-11-12,Corn,434.25,438.0,430.25,432.25,176527
2013-11-12,Soybean,1305.25,1325.0,1304.0,1319.25,1518
2013-11-12,Wheat,647.25,652.0,644.5,645.25,71324
2013-11-13,Corn,432.0,434.5,428.75,429.75,226433
2013-11-13,Soybean,1319.25,1322.25,1312.0,1319.75,940
2013-11-13,Wheat,646.25,649.0,643.25,645.5,59340
2013-11-14,Corn,429.75,431.25,425.5,426.5,166631
2013-11-14,Soybean,1317.5,1323.75,1314.75,1317.25,77295
2013-11-14,Wheat,645.5,653.0,644.25,644.75,71720
2013-11-15,Corn,426.0,430.0,421.5,422.0,215387
2013-11-15,Soybean,1312.75,1315.75,1278.0,1280.5,106848
2013-11-15,Wheat,645.5,648.5,642.75,644.5,54064
2013-11-18,Corn,421.5,422.5,411.5,412.0,251099
2013-11-18,Soybean,1280.0,1290.0,1276.5,1287.5,72543
2013-11-18,Wheat,646.75,650.5,642.0,642.25,42077
2013-11-19,Corn,411.75,419.0,410.75,417.75,184949
2013-11-19,Soybean,1285.5,1294.0,1268.25,1276.25,114103
2013-11-19,Wheat,643.0,651.5,642.5,650.25,70840
2013-11-20,Corn,417.5,419.0,415.0,417.0,146175
2013-11-20,Soybean,1277.0,1283.75,1270.25,1273.75,71551
2013-11-20,Wheat,650.25,654.75,646.25,647.25,49437
2013-11-21,Corn,417.0,424.0,416.75,423.0,184359
2013-11-21,Soybean,1275.25,1292.5,1275.25,1291.5,92414
2013-11-21,Wheat,647.75,653.5,647.5,648.75,45910
2013-11-22,Corn,422.25,426.75,420.5,422.25,191252
2013-11-22,Soybean,1290.75,1322.0,1290.5,1319.5,131379
2013-11-22,Wheat,649.25,653.75,648.5,649.5,50399
2013-11-25,Corn,422.5,426.5,422.25,424.75,122502
2013-11-25,Soybean,1318.5,1334.5,1309.25,1329.25,111656
2013-11-25,Wheat,650.25,655.0,650.25,652.5,29790
2013-11-26,Corn,424.75,425.0,415.75,418.5,134287
2013-11-26,Soybean,1327.0,1330.75,1316.75,1329.25,102374
2013-11-26,Wheat,652.75,653.5,646.0,646.5,32508
2013-11-27,Corn,418.0,422.25,416.25,417.25,132013
2013-11-27,Soybean,1327.5,1341.0,1318.25,1320.0,105162
2013-11-27,Wheat,647.0,656.5,646.75,651.25,25526
2013-11-29,Corn,418.75,419.5,413.0,415.25,21820
2013-11-29,Soybean,1328.5,1339.5,1327.0,1336.5,56777
2013-11-29,Wheat,655.0,657.0,650.75,655.0,6790
2013-12-02,Corn,414.75,417.25,410.0,416.5,14977
2013-12-02,Soybean,1335.75,1346.0,1319.25,1321.25,100676
2013-12-02,Wheat,655.0,661.25,647.25,649.75,2767
2013-12-03,Corn,416.5,423.0,415.0,422.0,9178
2013-12-03,Soybean,1320.75,1329.0,1311.25,1319.75,92773
2013-12-03,Wheat,652.5,655.5,649.0,653.75,1377
2013-12-04,Corn,421.5,430.0,418.0,425.5,7667
2013-12-04,Soybean,1320.0,1334.5,1311.5,1329.5,108326
2013-12-04,Wheat,654.5,658.0,646.75,647.25,1280
2013-12-05,Corn,425.5,426.25,420.5,422.75,2386
2013-12-05,Soybean,1328.0,1333.0,1316.0,1328.0,105555
2013-12-05,Wheat,646.0,646.75,637.0,638.0,808
2013-12-06,Corn,422.5,425.0,419.5,424.0,2079
2013-12-06,Soybean,1328.0,1328.0,1316.5,1325.5,89331
2013-12-06,Wheat,638.5,639.75,637.25,637.25,115
2013-12-09,Corn,424.0,429.0,422.75,428.5,1397
2013-12-09,Soybean,1324.75,1346.75,1324.5,1343.75,119248
2013-12-09,Wheat,639.75,640.25,638.75,639.0,80
2013-12-10,Corn,428.0,431.25,421.75,427.5,3136
2013-12-10,Soybean,1342.75,1353.5,1330.5,1338.25,151495
2013-12-10,Wheat,639.0,639.0,626.5,629.5,251
2013-12-11,Corn,427.5,432.0,426.0,431.25,1779
2013-12-11,Soybean,1339.25,1345.5,1334.5,1344.0,95905
2013-12-11,Wheat,630.25,633.0,624.25,630.25,162
2013-12-12,Corn,431.25,431.75,424.25,428.25,1677
2013-12-12,Soybean,1343.0,1347.0,1318.5,1323.75,142780
2013-12-12,Wheat,626.75,626.75,622.5,622.5,16
2013-12-13,Corn,430.0,430.0,420.5,420.5,106098
2013-12-13,Soybean,1323.0,1328.0,1312.25,1327.5,73351
2013-12-13,Wheat,622.5,624.25,618.25,618.25,41506
2013-12-16,Corn,425.75,426.5,420.5,423.25,114420
2013-12-16,Soybean,1328.0,1343.5,1319.0,1337.75,96158
2013-12-16,Wheat,628.75,628.75,621.0,621.75,43255
2013-12-17,Corn,423.0,429.0,422.0,426.75,89620
2013-12-17,Soybean,1336.0,1350.0,1328.5,1346.5,110864
2013-12-17,Wheat,622.5,626.75,618.75,619.75,44678
2013-12-18,Corn,426.0,429.75,423.0,425.0,81535
2013-12-18,Soybean,1344.0,1351.0,1323.25,1324.0,119032
2013-12-18,Wheat,619.0,619.25,612.25,612.75,46711
2013-12-19,Corn,425.0,431.0,424.25,430.5,99370
2013-12-19,Soybean,1325.0,1329.75,1315.75,1327.0,107255
2013-12-19,Wheat,615.0,621.25,610.0,610.75,61883
2013-12-20,Corn,429.75,434.25,427.5,433.25,92615
2013-12-20,Soybean,1325.75,1345.0,1321.5,1339.0,75189
2013-12-20,Wheat,610.0,616.0,607.25,613.5,44551
2013-12-23,Corn,433.0,436.0,431.75,434.25,65971
2013-12-23,Soybean,1343.5,1347.0,1327.0,1328.5,57204
2013-12-23,Wheat,614.25,615.25,608.25,609.5,19535
2013-12-24,Corn,433.5,435.75,431.75,434.5,28452
2013-12-24,Soybean,1328.5,1338.0,1325.0,1333.75,20848
2013-12-24,Wheat,610.25,611.75,605.75,606.25,10792
2013-12-26,Corn,433.0,433.0,426.0,426.25,72950
2013-12-26,Soybean,1332.0,1332.0,1316.75,1318.75,49390
2013-12-26,Wheat,606.0,607.0,600.75,606.0,18711
2013-12-27,Corn,426.25,429.0,426.0,427.5,52403
2013-12-27,Soybean,1318.75,1332.5,1318.75,1331.5,40255
2013-12-27,Wheat,608.0,610.0,603.5,609.0,22410
2013-12-30,Corn,426.5,426.75,423.0,423.5,60441
2013-12-30,Soybean,1324.75,1333.25,1319.25,1328.25,45721
2013-12-30,Wheat,607.5,609.25,600.0,600.5,20582
2013-12-31,Corn,423.5,423.5,421.25,422.0,77092
2013-12-31,Soybean,1327.75,1331.0,1309.0,1312.5,21149
2013-12-31,Wheat,601.75,607.25,599.0,605.25,30323
2014-01-02,Corn,422.0,427.25,418.5,420.5,136284
2014-01-02,Soybean,1312.5,1312.5,1280.25,1287.0,8675
2014-01-02,Wheat,605.0,605.25,595.5,597.0,39720
2014-01-03,Corn,420.5,424.0,417.0,423.5,110192
2014-01-03,Soybean,1287.0,1294.0,1281.75,1289.25,7385
2014-01-03,Wheat,596.75,609.0,596.0,605.75,49188
2014-01-06,Corn,423.5,428.0,423.5,427.75,96635
2014-01-06,Soybean,1291.25,1301.5,1290.0,1296.75,2906
2014-01-06,Wheat,608.0,612.75,605.0,605.75,39432
2014-01-07,Corn,427.0,430.0,425.25,426.0,124441
2014-01-07,Soybean,1297.0,1305.5,1287.25,1299.5,2600
2014-01-07,Wheat,606.5,610.0,601.75,602.5,45799
2014-01-08,Corn,425.25,427.75,414.75,417.0,221233
2014-01-08,Soybean,1299.25,1304.5,1292.25,1300.75,3050
2014-01-08,Wheat,603.0,607.25,586.75,588.75,55310
2014-01-09,Corn,416.0,416.75,408.0,412.0,228114
2014-01-09,Soybean,1300.75,1307.5,1296.25,1296.25,2454
2014-01-09,Wheat,588.0,591.0,578.5,584.25,67643
2014-01-10,Corn,411.5,433.0,406.25,432.75,365581
2014-01-10,Soybean,1297.25,1320.0,1297.25,1303.75,1142
2014-01-10,Wheat,584.5,593.25,560.5,569.0,110226
2014-01-13,Corn,431.75,435.5,430.5,434.5,219138
2014-01-13,Soybean,1301.75,1327.5,1296.0,1326.75,1070
2014-01-13,Wheat,571.5,576.0,570.0,573.5,58021
2014-01-14,Corn,433.5,434.0,427.25,431.5,156818
2014-01-14,Soybean,1327.0,1339.0,1314.75,1339.0,125170
2014-01-14,Wheat,571.25,580.0,570.75,579.25,37720
2014-01-15,Corn,431.0,431.5,425.5,425.75,118783
2014-01-15,Soybean,1305.25,1321.0,1303.25,1318.0,96559
2014-01-15,Wheat,579.0,579.75,566.5,567.75,38950
2014-01-16,Corn,425.75,430.0,425.0,428.0,131695
2014-01-16,Soybean,1316.5,1330.5,1311.0,1315.0,101482
2014-01-16,Wheat,568.25,573.75,564.0,572.75,48891
2014-01-17,Corn,427.0,428.0,422.25,424.0,95493
2014-01-17,Soybean,1312.75,1318.5,1305.5,1316.5,76571
2014-01-17,Wheat,572.75,574.25,562.75,563.5,32126
2014-01-21,Corn,424.0,425.75,421.0,425.0,134010
2014-01-21,Soybean,1313.0,1314.0,1280.0,1280.5,120155
2014-01-21,Wheat,566.0,567.75,560.75,562.25,39481
2014-01-22,Corn,425.0,429.0,424.5,426.25,114794
2014-01-22,Soybean,1279.75,1286.0,1272.0,1279.5,101694
2014-01-22,Wheat,562.5,566.75,560.75,561.25,29010
2014-01-23,Corn,426.0,431.25,425.75,429.0,157783
2014-01-23,Soybean,1279.75,1296.75,1275.25,1277.0,107872
2014-01-23,Wheat,561.75,578.0,561.5,570.0,47326
2014-01-24,Corn,428.5,430.25,425.5,429.5,126819
2014-01-24,Soybean,1275.75,1287.0,1263.5,1284.75,110447
2014-01-24,Wheat,571.0,573.5,562.5,565.25,39689
2014-01-27,Corn,428.75,432.75,427.0,431.75,132838
2014-01-27,Soybean,1286.0,1293.0,1279.0,1287.75,91707
2014-01-27,Wheat,567.0,572.25,562.75,563.5,44294
2014-01-28,Corn,431.0,433.75,430.75,432.0,118856
2014-01-28,Soybean,1287.25,1290.0,1277.5,1285.5,58970
2014-01-28,Wheat,564.0,569.0,564.0,566.0,44179
2014-01-29,Corn,431.25,431.75,427.0,427.5,147425
2014-01-29,Soybean,1284.75,1286.0,1266.0,1269.25,100762
2014-01-29,Wheat,567.0,567.0,550.5,551.5,84576
2014-01-30,Corn,427.5,434.5,427.25,433.5,174534
2014-01-30,Soybean,1269.0,1286.5,1260.0,1275.0,127093
2014-01-30,Wheat,551.75,556.75,550.25,553.5,62117
2014-01-31,Corn,432.5,434.5,431.25,434.0,135050
2014-01-31,Soybean,1275.5,1284.0,1271.5,1282.75,71001
2014-01-31,Wheat,554.0,557.5,551.25,555.75,45491
2014-02-03,Corn,433.5,438.75,433.25,435.75,167839
2014-02-03,Soybean,1281.75,1299.75,1278.5,1292.75,91717
2014-02-03,Wheat,555.0,564.25,554.0,563.75,45262
2014-02-04,Corn,435.5,442.0,434.5,441.75,179800
2014-02-04,Soybean,1292.75,1316.0,1291.0,1313.25,114579
2014-02-04,Wheat,563.75,585.75,562.0,584.5,84912
2014-02-05,Corn,441.0,444.0,439.0,443.25,169908
2014-02-05,Soybean,1312.0,1321.25,1305.0,1316.25,112133
2014-02-05,Wheat,585.0,588.75,579.0,587.5,76582
2014-02-06,Corn,442.5,447.25,441.25,443.0,191086
2014-02-06,Soybean,1315.25,1334.5,1314.75,1325.75,110834
2014-02-06,Wheat,587.0,592.75,579.5,580.75,68517
2014-02-07,Corn,442.5,445.0,440.5,444.25,171623
2014-02-07,Soybean,1324.0,1332.5,1320.0,1331.5,86853
2014-02-07,Wheat,582.0,586.0,566.25,577.5,101476
2014-02-10,Corn,442.75,449.0,440.0,443.0,252408
2014-02-10,Soybean,1327.0,1340.0,1318.5,1325.5,138644
2014-02-10,Wheat,574.5,590.5,570.5,584.75,90528
2014-02-11,Corn,442.75,444.0,437.25,441.5,221223
2014-02-11,Soybean,1323.25,1337.5,1312.5,1334.75,136598
2014-02-11,Wheat,585.75,591.25,582.5,590.25,94447
2014-02-12,Corn,440.75,445.75,439.25,440.0,209920
2014-02-12,Soybean,1335.0,1340.0,1322.0,1323.0,120903
2014-02-12,Wheat,589.75,598.25,585.5,587.0,91588
2014-02-13,Corn,439.75,442.0,439.0,440.5,174150
2014-02-13,Soybean,1323.0,1347.5,1322.5,1344.25,146027
2014-02-13,Wheat,586.25,596.75,585.25,595.5,65904
2014-02-14,Corn,440.25,446.0,438.0,445.25,177419
2014-02-14,Soybean,1342.25,1356.0,1336.75,1337.5,104800
2014-02-14,Wheat,595.25,603.0,594.5,598.5,56021
2014-02-18,Corn,445.0,450.0,444.5,449.5,140683
2014-02-18,Soybean,1337.25,1361.75,1335.5,1361.0,110545
2014-02-18,Wheat,599.5,613.25,598.75,612.0,67231
2014-02-19,Corn,448.5,454.5,448.25,453.75,243325
2014-02-19,Soybean,1360.5,1371.75,1351.0,1354.25,91724
2014-02-19,Wheat,612.0,620.5,609.75,620.25,59705
2014-02-20,Corn,453.25,456.5,451.0,455.75,191961
2014-02-20,Soybean,1354.0,1361.0,1343.75,1358.25,89864
2014-02-20,Wheat,619.75,620.75,611.5,616.25,71755
2014-02-21,Corn,455.5,456.5,450.25,453.0,145576
2014-02-21,Soybean,1358.5,1372.25,1351.5,1370.75,87981
2014-02-21,Wheat,616.25,617.5,609.25,609.75,33245
2014-02-24,Corn,451.5,452.75,445.5,451.5,141751
2014-02-24,Soybean,1370.25,1389.75,1369.25,1386.5,75579
2014-02-24,Wheat,604.0,618.5,603.75,617.75,29824
2014-02-25,Corn,451.0,456.25,448.25,455.75,123589
2014-02-25,Soybean,1384.25,1400.0,1377.0,1399.0,75676
2014-02-25,Wheat,618.25,620.5,602.25,615.0,27528
2014-02-26,Corn,454.75,459.0,453.75,455.5,113291
2014-02-26,Soybean,1397.0,1408.0,1392.25,1407.25,76292
2014-02-26,Wheat,615.25,615.5,599.25,600.0,17862
2014-02-27,Corn,455.0,458.0,447.0,448.0,140676
2014-02-27,Soybean,1405.25,1452.0,1392.0,1393.5,65635
2014-02-27,Wheat,600.0,601.5,581.5,582.25,16426
2014-02-28,Corn,448.0,458.75,447.75,457.5,36979
2014-02-28,Soybean,1395.25,1415.0,1384.75,1414.25,13053
2014-02-28,Wheat,583.0,602.0,583.0,599.0,2846
2014-03-03,Corn,459.0,476.25,457.25,464.0,20819
2014-03-03,Soybean,1418.5,1438.75,1401.0,1407.25,5480
2014-03-03,Wheat,610.0,640.0,608.25,626.75,1232
2014-03-04,Corn,462.75,477.5,458.0,476.75,10937
2014-03-04,Soybean,1404.0,1422.25,1402.25,1418.0,4703
2014-03-04,Wheat,620.0,640.0,619.0,639.75,439
2014-03-05,Corn,475.0,481.0,472.25,475.25,6726
2014-03-05,Soybean,1421.5,1424.0,1407.0,1420.0,2695
2014-03-05,Wheat,637.0,638.5,631.0,637.25,348
2014-03-06,Corn,474.25,487.25,473.75,485.75,4262
2014-03-06,Soybean,1421.75,1438.25,1418.75,1437.5,1159
2014-03-06,Wheat,632.5,643.5,631.0,641.5,128
2014-03-07,Corn,485.25,495.0,478.0,481.0,7131
2014-03-07,Soybean,1436.5,1460.0,1435.25,1457.5,1384
2014-03-07,Wheat,642.0,655.0,642.0,646.25,139
2014-03-10,Corn,479.0,481.25,470.25,472.0,1561
2014-03-10,Soybean,1451.25,1451.25,1417.75,1419.25,2362
2014-03-10,Wheat,646.75,657.75,643.25,645.0,95
2014-03-11,Corn,471.75,480.0,468.25,478.0,1325
2014-03-11,Soybean,1415.25,1430.25,1411.5,1411.5,786
2014-03-11,Wheat,643.0,671.75,643.0,663.25,115
2014-03-12,Corn,477.75,484.5,472.0,484.25,1037
2014-03-12,Soybean,1402.0,1402.5,1363.5,1381.75,855
2014-03-12,Wheat,667.75,688.0,663.5,688.0,22
2014-03-13,Corn,483.75,486.25,477.5,484.25,1123
2014-03-13,Soybean,1382.25,1404.25,1377.0,1390.75,673
2014-03-13,Wheat,696.25,700.75,679.0,679.0,66
2014-03-14,Corn,484.5,484.75,472.25,472.25,109124
2014-03-14,Soybean,1389.0,1390.75,1376.0,1376.0,82163
2014-03-14,Wheat,694.75,696.25,690.25,690.25,63971
2014-03-17,Corn,484.5,487.5,476.5,479.0,85187
2014-03-17,Soybean,1388.0,1395.75,1375.5,1391.75,73501
2014-03-17,Wheat,687.0,694.25,671.75,674.5,48518
2014-03-18,Corn,478.25,487.0,477.0,486.25,90577
2014-03-18,Soybean,1390.0,1419.5,1384.5,1418.25,86122
2014-03-18,Wheat,674.5,693.5,672.5,692.5,50345
2014-03-19,Corn,485.75,491.75,482.25,487.75,113870
2014-03-19,Soybean,1416.5,1442.0,1416.5,1431.25,84021
2014-03-19,Wheat,692.0,718.5,686.25,715.75,89394
2014-03-20,Corn,487.0,487.5,478.0,478.5,102863
2014-03-20,Soybean,1430.5,1456.5,1422.25,1433.75,115248
2014-03-20,Wheat,714.0,723.5,693.75,703.75,94704
2014-03-21,Corn,478.5,481.0,476.0,479.0,86237
2014-03-21,Soybean,1433.5,1435.75,1405.25,1408.75,77887
2014-03-21,Wheat,705.0,707.25,691.75,693.25,49016
2014-03-24,Corn,479.0,491.0,478.5,490.0,110121
2014-03-24,Soybean,1404.5,1432.75,1393.25,1425.5,79050
2014-03-24,Wheat,691.75,718.25,687.0,714.5,65088
2014-03-25,Corn,489.5,490.0,485.0,486.5,84748
2014-03-25,Soybean,1425.75,1436.0,1416.0,1428.0,59859
2014-03-25,Wheat,714.75,716.25,706.5,708.25,43585
2014-03-26,Corn,486.0,487.75,482.5,484.5,79966
2014-03-26,Soybean,1426.0,1441.75,1420.75,1440.0,64024
2014-03-26,Wheat,708.75,711.75,694.75,696.75,55708
2014-03-27,Corn,484.0,492.75,482.0,492.0,132271
2014-03-27,Soybean,1439.5,1450.5,1430.5,1436.5,66708
2014-03-27,Wheat,696.75,713.5,692.0,710.5,54754
2014-03-28,Corn,491.0,496.25,489.0,492.0,118113
2014-03-28,Soybean,1436.0,1443.5,1428.25,1436.5,59818
2014-03-28,Wheat,708.25,708.75,693.5,695.5,48811
2014-03-31,Corn,490.25,503.75,475.5,502.0,283223
2014-03-31,Soybean,1433.5,1466.5,1423.0,1464.0,114538
2014-03-31,Wheat,698.25,702.0,676.5,697.25,75550
2014-04-01,Corn,501.5,512.5,501.25,507.5,172036
2014-04-01,Soybean,1463.0,1491.5,1460.5,1484.5,99416
2014-04-01,Wheat,695.5,698.0,683.5,685.25,67749
2014-04-02,Corn,506.75,507.5,490.5,495.75,159001
2014-04-02,Soybean,1483.25,1496.0,1456.0,1462.25,115773
2014-04-02,Wheat,687.0,688.0,665.0,669.25,66959
2014-04-03,Corn,497.0,501.0,494.0,500.0,107969
2014-04-03,Soybean,1462.25,1480.75,1458.25,1475.25,86242
2014-04-03,Wheat,669.25,677.5,666.5,676.0,44384
2014-04-04,Corn,498.5,502.5,492.75,501.75,102928
2014-04-04,Soybean,1474.75,1487.0,1463.0,1473.75,72120
2014-04-04,Wheat,673.5,676.25,658.75,669.75,51599
2014-04-07,Corn,500.25,502.5,494.5,499.25,156859
2014-04-07,Soybean,1472.25,1479.5,1459.5,1464.25,80388
2014-04-07,Wheat,670.25,679.5,665.5,676.25,63690
2014-04-08,Corn,498.5,507.5,496.25,507.0,131388
2014-04-08,Soybean,1464.25,1483.5,1462.0,1482.5,97342
2014-04-08,Wheat,676.25,685.25,668.25,681.0,68552
2014-04-09,Corn,506.25,519.0,500.0,502.25,266121
2014-04-09,Soybean,1482.5,1512.0,1481.5,1495.25,131665
2014-04-09,Wheat,681.25,688.0,663.0,669.0,96035
2014-04-10,Corn,502.0,503.0,494.0,501.25,152750
2014-04-10,Soybean,1494.75,1495.0,1476.25,1482.25,80017
2014-04-10,Wheat,668.5,671.0,656.25,662.25,77610
2014-04-11,Corn,499.0,505.25,497.5,498.5,147245
2014-04-11,Soybean,1481.75,1482.25,1460.75,1463.0,92904
2014-04-11,Wheat,662.25,666.75,656.25,660.25,51697
2014-04-14,Corn,498.25,507.0,497.5,503.0,113216
2014-04-14,Soybean,1462.25,1478.0,1461.25,1476.25,92763
2014-04-14,Wheat,666.25,689.5,664.5,678.75,75164
2014-04-15,Corn,502.75,506.75,497.5,503.75,134416
2014-04-15,Soybean,1476.25,1509.25,1473.5,1501.25,95184
2014-04-15,Wheat,678.0,702.75,673.75,701.75,66093
2014-04-16,Corn,502.5,505.0,495.25,497.5,103705
2014-04-16,Soybean,1500.25,1522.75,1499.5,1518.75,68875
2014-04-16,Wheat,701.0,711.0,684.0,688.0,65066
2014-04-17,Corn,497.5,501.25,493.0,494.75,102322
2014-04-17,Soybean,1518.0,1531.75,1504.0,1514.0,63784
2014-04-17,Wheat,687.75,701.5,686.5,691.25,31066
2014-04-21,Corn,494.0,494.0,485.5,488.5,115411
2014-04-21,Soybean,1515.0,1525.0,1486.0,1498.75,46278
2014-04-21,Wheat,690.5,691.0,662.75,668.25,37044
2014-04-22,Corn,489.0,500.0,487.25,496.25,162634
2014-04-22,Soybean,1502.0,1508.75,1477.25,1479.75,84296
2014-04-22,Wheat,668.25,677.25,662.5,673.0,42401
2014-04-23,Corn,495.75,504.25,494.5,503.5,107481
2014-04-23,Soybean,1480.0,1487.25,1466.75,1468.5,61378
2014-04-23,Wheat,673.0,679.5,667.75,676.5,24894
2014-04-24,Corn,502.75,507.5,499.5,501.25,111415
2014-04-24,Soybean,1468.5,1474.0,1464.0,1472.0,66517
2014-04-24,Wheat,677.25,695.75,671.75,689.0,44894
2014-04-25,Corn,501.25,510.75,500.75,507.0,90449
2014-04-25,Soybean,1472.0,1500.0,1472.0,1498.0,78178
2014-04-25,Wheat,689.0,701.75,688.0,700.25,32095
2014-04-28,Corn,506.25,512.5,505.25,507.75,99351
2014-04-28,Soybean,1502.25,1520.5,1499.25,1508.25,60343
2014-04-28,Wheat,700.0,708.75,689.5,700.25,28027
2014-04-29,Corn,509.0,516.0,508.25,515.75,87219
2014-04-29,Soybean,1508.25,1527.5,1503.75,1524.0,41472
2014-04-29,Wheat,701.5,708.25,696.0,708.0,18851
2014-04-30,Corn,515.0,515.5,509.0,514.0,30696
2014-04-30,Soybean,1525.0,1532.0,1516.0,1530.75,15264
2014-04-30,Wheat,706.25,716.0,702.25,713.0,9091
2014-05-01,Corn,513.25,515.75,501.0,503.25,18177
2014-05-01,Soybean,1528.0,1529.75,1472.5,1473.5,7456
2014-05-01,Wheat,713.25,715.75,695.25,698.75,2544
2014-05-02,Corn,503.0,505.25,492.0,494.0,15131
2014-05-02,Soybean,1475.75,1483.75,1465.0,1480.75,2947
2014-05-02,Wheat,701.75,710.5,698.0,707.75,1890
2014-05-05,Corn,494.0,504.5,493.25,503.25,3527
2014-05-05,Soybean,1481.75,1490.0,1471.25,1472.0,3125
2014-05-05,Wheat,717.0,732.0,715.5,721.25,1123
2014-05-06,Corn,503.0,514.0,497.75,513.0,4147
2014-05-06,Soybean,1470.0,1471.75,1451.5,1464.0,3019
2014-05-06,Wheat,724.25,735.0,716.75,731.75,1185
2014-05-07,Corn,512.0,514.0,507.0,510.25,2555
2014-05-07,Soybean,1459.25,1459.25,1443.75,1451.0,2858
2014-05-07,Wheat,730.75,730.75,726.25,729.75,258
2014-05-08,Corn,510.75,514.0,505.0,513.25,1655
2014-05-08,Soybean,1451.0,1475.75,1451.0,1474.25,1128
2014-05-08,Wheat,722.0,729.0,721.0,726.75,347
2014-05-09,Corn,512.0,519.5,503.0,505.0,2068
2014-05-09,Soybean,1470.0,1504.5,1463.75,1501.0,1026
2014-05-09,Wheat,718.5,720.75,714.0,714.0,322
2014-05-12,Corn,503.0,503.0,495.75,497.5,2325
2014-05-12,Soybean,1497.25,1504.5,1481.25,1483.75,510
2014-05-12,Wheat,695.5,705.5,695.5,705.5,318
2014-05-13,Corn,498.0,503.75,497.0,503.25,2036
2014-05-13,Soybean,1484.0,1504.25,1480.0,1502.25,435
2014-05-13,Wheat,705.0,705.0,695.5,700.0,313
2014-05-14,Corn,503.25,505.5,494.75,494.75,105785
